step: -1 absorber: Au
 5.706   2.61271800e-02
 5.737   2.22811700e-02
 5.768   1.84886000e-02
 5.798   1.49662300e-02
 5.829   1.20854000e-02
 5.860   1.03457000e-02
 5.890   1.00578400e-02
 5.921   1.08948800e-02
 5.952   1.21555900e-02
step: 3 absorber: Au
 1.012   2.46580800e-02
 1.043   3.54913300e-02
 1.074   4.84549000e-02
 1.104   6.08750000e-02
 1.135   7.10271600e-02
 1.166   7.75706700e-02
 1.197   7.94471900e-02
 1.227   7.59204300e-02
 1.258   6.66715500e-02
 1.289   5.19875700e-02
 1.319   3.34998300e-02
 1.350   2.01628800e-02
 1.381   3.44775500e-02
 1.411   6.18096200e-02
 1.442   9.05290300e-02
 1.473   1.16925600e-01
 1.503   1.38344900e-01
 1.534   1.52496800e-01
 1.565   1.57514300e-01
 1.595   1.52191000e-01
 1.626   1.36427900e-01
 1.657   1.12363000e-01
 1.687   8.81354700e-02
 1.718   8.56647000e-02
 1.749   1.21278900e-01
 1.779   1.80252500e-01
 1.810   2.48431600e-01
 1.841   3.18193200e-01
 1.871   3.84165400e-01
 1.902   4.41874000e-01
 1.933   4.87566100e-01
 1.963   5.18389300e-01
 1.994   5.32711300e-01
 2.025   5.30542300e-01
 2.056   5.14086900e-01
 2.086   4.88459700e-01
 2.117   4.62408800e-01
 2.148   4.48091600e-01
 2.178   4.57747700e-01
 2.209   4.97113500e-01
 2.240   5.61988200e-01
 2.270   6.42051700e-01
 2.301   7.26223700e-01
 2.332   8.05186600e-01
 2.362   8.71911600e-01
 2.393   9.21633200e-01
 2.424   9.51809500e-01
 2.454   9.62141200e-01
 2.485   9.54604600e-01
 2.516   9.33415900e-01
 2.546   9.04794800e-01
 2.577   8.76315900e-01
 2.608   8.55595300e-01
 2.638   8.48321200e-01
 2.669   8.56316500e-01
 2.700   8.76830900e-01
 2.730   9.03598800e-01
 2.761   9.28878600e-01
 2.792   9.45296600e-01
 2.823   9.46963400e-01
 2.853   9.29943900e-01
 2.884   8.92338400e-01
 2.915   8.34158700e-01
 2.945   7.57099500e-01
 2.976   6.64248900e-01
 3.007   5.59767200e-01
 3.037   4.48563800e-01
 3.068   3.36036000e-01
 3.099   2.28076000e-01
 3.129   1.32450700e-01
 3.160   7.00406200e-02
 3.191   8.56658300e-02
 3.221   1.32403900e-01
 3.252   1.70536400e-01
 3.283   1.93659400e-01
 3.313   2.01538100e-01
 3.344   1.95930100e-01
 3.375   1.79787600e-01
 3.405   1.57039100e-01
 3.436   1.32604600e-01
 3.467   1.12399000e-01
 3.497   1.02132500e-01
 3.528   1.03467700e-01
 3.559   1.12062800e-01
 3.590   1.21822900e-01
 3.620   1.28552100e-01
 3.651   1.30242500e-01
 3.682   1.26425000e-01
 3.712   1.17656100e-01
 3.743   1.05192400e-01
 3.774   9.07824200e-02
 3.804   7.65250900e-02
 3.835   6.47089900e-02
 3.866   5.73542000e-02
 3.896   5.52192700e-02
 3.927   5.72423000e-02
 3.958   6.16204200e-02
 3.988   6.71381000e-02
 4.019   7.34006800e-02
 4.050   8.04198800e-02
 4.080   8.81543000e-02
 4.111   9.62545700e-02
 4.142   1.04050600e-01
 4.172   1.10691800e-01
 4.203   1.15325200e-01
 4.234   1.17242600e-01
 4.264   1.15978000e-01
 4.295   1.11357500e-01
 4.326   1.03512700e-01
